57,"JoinHash","Semi",88042,321,5,6,1033.44,328.415,1033,328,1535,5,328.415,2718045,"store_sales","ss_item_sk","REFERENCE","item","i_item_sk","REFERENCE",1,"No","No","7ee6cff3a8c3d580",44,1
58,"JoinHash","Semi",2880404,30,5,3,27.4221,2.8804e+06,27,1823,88042,5,1033.44,12646193,"store_sales","ss_sold_date_sk","REFERENCE","date_dim","d_date_sk","REFERENCE",1,"No","No","7ee6cff3a8c3d580",1,44
59,"JoinHash","Inner",2024,1921,4,17,669.901,669.762,669,669,2817,21,669.762,556461,"catalog_sales","cs_bill_customer_sk","REFERENCE","store_returns","sr_customer_sk","REFERENCE",1,"No","No","5a7fd39201e63d24",4,4
60,"JoinHash","Inner",1921,1723,14,3,669.901,669.901,669,669,1921,17,669.901,644676,"store_sales","ss_item_sk","REFERENCE","item","i_item_sk","REFERENCE",1,"No","No","5a7fd39201e63d24",1,4
61,"JoinHash","Semi",150459,1921,4,14,669.901,3845.85,669,3827,2024,4,669.762,1018420,"catalog_sales","cs_bill_customer_sk","REFERENCE","store_returns","sr_customer_sk","REFERENCE",1,"No","No","5a7fd39201e63d24",4,4
62,"JoinHash","Inner",1948,12,11,3,12,701.574,12,6,1921,14,669.901,649076,"store_sales","ss_store_sk","REFERENCE","store","s_store_sk","REFERENCE",1,"No","No","5a7fd39201e63d24",1,43
63,"JoinHash","Semi",1441548,214,4,3,1.44155e+06,195.611,1830,195,150459,4,3845.85,8470537,"catalog_sales","cs_sold_date_sk","DATA","date_dim","d_date_sk","REFERENCE",1,"No","No","5a7fd39201e63d24",22,1
64,"JoinHash","Semi",18000,1921,3,14,18000,669.901,18000,669,1723,3,669.901,664791,"item","i_item_sk","DATA","store_sales","ss_item_sk","REFERENCE",1,"No","No","5a7fd39201e63d24",1,4
65,"JoinHash","Inner",26370,25933,6,5,1033.44,743.097,1033,743,31706,11,743.097,5445589,"store_sales","ss_ticket_number","REFERENCE","store_returns","sr_ticket_number","REFERENCE",1,"No","No","5a7fd39201e63d24",43,5
66,"JoinHash","Semi",2880404,30,6,3,27.4221,2.8804e+06,27,1823,26370,6,1033.44,11145348,"store_sales","ss_sold_date_sk","REFERENCE","date_dim","d_date_sk","REFERENCE",1,"No","No","5a7fd39201e63d24",1,44
67,"JoinHash","Semi",287514,214,5,3,287514,195.611,2003,195,25933,5,743.097,2175764,"store_returns","sr_returned_date_sk","DATA","date_dim","d_date_sk","REFERENCE",1,"No","No","5a7fd39201e63d24",5,1
68,"JoinHash","Inner",18000,4032,2,8,6498.59,18000,6498,18000,4032,10,6498.59,1548549,"item","i_item_sk","REFERENCE","catalog_sales","cs_item_sk","REFERENCE",1,"No","No","10dbdaceb474245a",5,1
69,"JoinHash","Semi",4050,299,8,3,6531.37,600,300,300,4032,8,6498.59,374862,"catalog_sales","cs_promo_sk","REFERENCE","promotion","p_promo_sk","REFERENCE",1,"No","No","10dbdaceb474245a",5,1
70,"JoinHash","Semi",287535,27440,8,4,6563.92,27440,6531,27440,4050,8,6531.37,5559928,"catalog_sales","cs_bill_cdemo_sk","REFERENCE","customer_demographics","cd_demo_sk","REFERENCE",1,"No","No","10dbdaceb474245a",6,30
71,"JoinHash","Semi",1441548,366,8,2,1.44155e+06,333.86,1830,333,287535,8,6563.92,13500895,"catalog_sales","cs_sold_date_sk","DATA","date_dim","d_date_sk","REFERENCE",1,"No","No","10dbdaceb474245a",22,1
72,"JoinHash","Inner",1,1,18,3,32.9765,32.9765,32,32,1,21,32.9765,80601,"store_sales","ss_item_sk","REFERENCE","item","i_item_sk","REFERENCE",0,"No","No","d226deafa3236031",1,1
73,"JoinHash","Inner",1,12,15,3,12,34.5356,12,6,1,18,32.9765,111683,"store_sales","ss_store_sk","REFERENCE","store","s_store_sk","REFERENCE",0,"No","No","d226deafa3236031",1,1
74,"JoinHash","Semi",18000,1,3,18,18000,32.9765,18000,32,1,3,32.9765,131520,"item","i_item_sk","DATA","store_sales","ss_item_sk","REFERENCE",1,"No","No","d226deafa3236031",1,1
75,"JoinHash","Inner",58913,11,6,9,1033.44,36.3884,1033,36,15,15,36.3884,1666938,"store_sales","ss_ticket_number","REFERENCE","store_returns","sr_ticket_number","REFERENCE",1,"No","No","d226deafa3236031",44,7
76,"JoinHash","Semi",2880404,30,6,3,27.4221,2.8804e+06,27,1823,58913,6,1033.44,12214127,"store_sales","ss_sold_date_sk","REFERENCE","date_dim","d_date_sk","REFERENCE",1,"No","No","d226deafa3236031",1,44
77,"JoinHash","Inner",17882,117189,5,4,423.635,36.6878,408,36,148428,9,36.6878,10873718,"store_returns","sr_customer_sk","REFERENCE","catalog_sales","cs_bill_customer_sk","REFERENCE",0,"No","No","d226deafa3236031",5,14
78,"JoinHash","Semi",287514,122,5,3,287514,111.517,2003,111,17882,5,423.635,1900571,"store_returns","sr_returned_date_sk","DATA","date_dim","d_date_sk","REFERENCE",1,"No","No","d226deafa3236031",5,1
79,"JoinHash","Semi",196471,1096,4,2,7363.12,1096,1830,365,117189,4,36.6878,5741246,"catalog_sales","cs_sold_date_sk","REFERENCE","date_dim","d_date_sk","REFERENCE",1,"No","No","d226deafa3236031",22,3
80,"JoinHash","Semi",1441548,17882,4,5,423.635,1.44155e+06,408,79641,196471,4,7363.12,14297764,"catalog_sales","cs_bill_customer_sk","REFERENCE","store_returns","sr_customer_sk","REFERENCE",1,"No","No","d226deafa3236031",5,22
81,"JoinHash","Inner",1503,389,12,12,2.71131e+10,5.56501e+08,1846,795,354,24,1.50885e+19,518116,"customer_address","ca_county","REFERENCE","customer_address","ca_county","REFERENCE",1,"No","No","b3cb9453eb547241",1,1
82,"JoinHash","Inner",1628,1686,8,4,2993.15,9.0584e+06,1846,1846,1503,12,2.71131e+10,1724141,"customer_address","ca_county","REFERENCE","customer_address","ca_county","REFERENCE",0,"No","No","b3cb9453eb547241",1,1
83,"JoinHash","Inner",514,1261,8,4,671643,828.567,795,804,389,12,5.56501e+08,553736,"customer_address","ca_county","REFERENCE","customer_address","ca_county","REFERENCE",0,"No","No","b3cb9453eb547241",1,1
84,"JoinHash","Inner",1809,1657,4,4,2993.32,3026.21,1846,1846,1628,8,9.0584e+06,1686774,"customer_address","ca_county","REFERENCE","customer_address","ca_county","REFERENCE",1,"No","No","b3cb9453eb547241",1,1
85,"JoinHash","Inner",935,942,4,4,819.515,819.561,795,795,514,8,671643,687142,"customer_address","ca_county","REFERENCE","customer_address","ca_county","REFERENCE",0,"No","No","b3cb9453eb547241",1,1
86,"JoinHash","Inner",84199,6869,6,2,3134.59,2993.15,2993,2993,82209,8,2993.15,6843132,"store_sales","ss_addr_sk","REFERENCE","customer_address","ca_address_sk","REFERENCE",1,"No","No","b3cb9453eb547241",44,1
87,"JoinHash","Inner",37602,3034,6,2,828.765,828.567,828,828,37599,8,828.567,2919201,"web_sales","ws_bill_addr_sk","REFERENCE","customer_address","ca_address_sk","REFERENCE",1,"No","No","b3cb9453eb547241",11,1
88,"JoinHash","Inner",147381,11315,6,2,3169.21,3026.21,3026,3026,143944,8,3026.21,12024077,"store_sales","ss_addr_sk","REFERENCE","customer_address","ca_address_sk","REFERENCE",1,"No","No","b3cb9453eb547241",44,2
89,"JoinHash","Inner",79545,6461,6,2,3134.77,2993.32,2993,2993,77668,8,2993.32,6535113,"store_sales","ss_addr_sk","REFERENCE","customer_address","ca_address_sk","REFERENCE",1,"No","No","b3cb9453eb547241",44,1
90,"JoinHash","Inner",84199,91,3,3,3134.59,83.1759,2,83,84199,6,3134.59,4474246,"store_sales","ss_sold_date_sk","REFERENCE","date_dim","d_date_sk","REFERENCE",1,"No","No","b3cb9453eb547241",44,1
91,"JoinHash","Inner",20826,1709,6,2,819.757,819.561,819,819,20824,8,819.561,1647729,"web_sales","ws_bill_addr_sk","REFERENCE","customer_address","ca_address_sk","REFERENCE",1,"No","No","b3cb9453eb547241",11,1
92,"JoinHash","Inner",21652,1768,6,2,819.711,819.515,819,819,21648,8,819.515,1732802,"web_sales","ws_bill_addr_sk","REFERENCE","customer_address","ca_address_sk","REFERENCE",1,"No","No","b3cb9453eb547241",11,1
93,"JoinHash","Inner",37602,92,3,3,828.765,84.0945,2,84,37602,6,828.765,1960499,"web_sales","ws_sold_date_sk","REFERENCE","date_dim","d_date_sk","REFERENCE",1,"No","No","b3cb9453eb547241",11,1
94,"JoinHash","Inner",147381,92,3,3,3169.21,84.0945,2,84,147381,6,3169.21,8041266,"store_sales","ss_sold_date_sk","REFERENCE","date_dim","d_date_sk","REFERENCE",1,"No","No","b3cb9453eb547241",44,1
95,"JoinHash","Inner",79545,91,3,3,3134.77,83.1805,2,83,79545,6,3134.77,4376951,"store_sales","ss_sold_date_sk","REFERENCE","date_dim","d_date_sk","REFERENCE",1,"No","No","b3cb9453eb547241",44,1
96,"JoinHash","Semi",50000,84199,2,6,3134.59,50000,2993,50000,6869,2,2993.15,8551628,"customer_address","ca_address_sk","REFERENCE","store_sales","ss_addr_sk","REFERENCE",1,"No","No","b3cb9453eb547241",44,1
97,"JoinHash","Inner",20826,91,3,3,819.757,83.1805,2,83,20826,6,819.757,1109988,"web_sales","ws_sold_date_sk","REFERENCE","date_dim","d_date_sk","REFERENCE",1,"No","No","b3cb9453eb547241",11,1
98,"JoinHash","Inner",21652,91,3,3,819.711,83.1759,2,83,21652,6,819.711,1129685,"web_sales","ws_sold_date_sk","REFERENCE","date_dim","d_date_sk","REFERENCE",1,"No","No","b3cb9453eb547241",11,1
99,"JoinHash","Semi",50000,37602,2,6,828.765,50000,828,50000,3034,2,828.567,3182240,"customer_address","ca_address_sk","REFERENCE","web_sales","ws_bill_addr_sk","REFERENCE",1,"No","No","b3cb9453eb547241",11,1
100,"JoinHash","Semi",50000,147381,2,6,3169.21,50000,3026,50000,11315,2,3026.21,12549107,"customer_address","ca_address_sk","REFERENCE","store_sales","ss_addr_sk","REFERENCE",1,"No","No","b3cb9453eb547241",44,1
101,"JoinHash","Semi",50000,79545,2,6,3134.77,50000,2993,50000,6461,2,2993.32,9506139,"customer_address","ca_address_sk","REFERENCE","store_sales","ss_addr_sk","REFERENCE",1,"No","No","b3cb9453eb547241",44,1
102,"JoinHash","Semi",2880404,91,3,3,2.8804e+06,83.1759,1823,83,84199,3,3134.59,12153501,"store_sales","ss_sold_date_sk","DATA","date_dim","d_date_sk","REFERENCE",1,"No","No","b3cb9453eb547241",44,1
103,"JoinHash","Semi",50000,20826,2,6,819.757,50000,819,50000,1709,2,819.561,2001778,"customer_address","ca_address_sk","REFERENCE","web_sales","ws_bill_addr_sk","REFERENCE",1,"No","No","b3cb9453eb547241",11,1
104,"JoinHash","Semi",50000,21652,2,6,819.711,50000,819,50000,1768,2,819.515,1561191,"customer_address","ca_address_sk","REFERENCE","web_sales","ws_bill_addr_sk","REFERENCE",1,"No","No","b3cb9453eb547241",11,1
105,"JoinHash","Semi",719384,92,3,3,719384,84.0945,1823,84,37602,3,828.765,2736904,"web_sales","ws_sold_date_sk","DATA","date_dim","d_date_sk","REFERENCE",1,"No","No","b3cb9453eb547241",11,1
106,"JoinHash","Semi",2880404,92,3,3,2.8804e+06,84.0945,1823,84,147381,3,3169.21,14047995,"store_sales","ss_sold_date_sk","DATA","date_dim","d_date_sk","REFERENCE",1,"No","No","b3cb9453eb547241",44,1
107,"JoinHash","Semi",2880404,91,3,3,2.8804e+06,83.1805,1823,83,79545,3,3134.77,12621747,"store_sales","ss_sold_date_sk","DATA","date_dim","d_date_sk","REFERENCE",1,"No","No","b3cb9453eb547241",44,1
108,"JoinHash","Semi",719384,91,3,3,719384,83.1805,1823,83,20826,3,819.757,2716159,"web_sales","ws_sold_date_sk","DATA","date_dim","d_date_sk","REFERENCE",1,"No","No","b3cb9453eb547241",11,1
109,"JoinHash","Semi",719384,91,3,3,719384,83.1759,1823,83,21652,3,819.711,2507042,"web_sales","ws_sold_date_sk","DATA","date_dim","d_date_sk","REFERENCE",1,"No","No","b3cb9453eb547241",11,1
110,"JoinHash","Inner",350,349,3,5,763.885,729.474,729,729,350,8,729.474,172938,"store_sales","ss_customer_sk","REFERENCE","customer","c_customer_sk","REFERENCE",1,"No","No","1f3f852eeffeb3fb",1,1
111,"JoinHash","Semi",100000,350,5,3,763.885,100000,729,100000,349,5,729.474,481586,"customer","c_customer_sk","REFERENCE","store_sales","ss_customer_sk","REFERENCE",1,"No","No","1f3f852eeffeb3fb",1,2
112,"JoinHash","Semi",41026,12,5,2,800,12,6,12,40538,5,763.885,2300647,"store_sales","ss_store_sk","REFERENCE","store","s_store_sk","REFERENCE",1,"No","No","1f3f852eeffeb3fb",44,1
113,"JoinHash","Semi",376252,800,5,4,1357.04,1600,1295,800,41026,5,800,5243875,"store_sales","ss_hdemo_sk","REFERENCE","household_demographics","hd_demo_sk","REFERENCE",1,"No","No","1f3f852eeffeb3fb",44,1
114,"JoinHash","Semi",2880404,252,5,3,2.8804e+06,252.061,1823,36,376252,5,1357.04,21369292,"store_sales","ss_sold_date_sk","DATA","date_dim","d_date_sk","REFERENCE",1,"No","No","1f3f852eeffeb3fb",44,1
115,"JoinHash","Semi",20956,306745,11,2,7363.67,9434.28,2466,9009,4968,11,2466.25,9360930,"customer","c_customer_sk","REFERENCE","store_sales","ss_customer_sk","REFERENCE",1,"No","No","f2542843ada8b55c",1,44
116,"JoinHash","Semi",96562,78962,11,2,96562,2467.11,96562,2466,6213,11,2466.54,9881490,"customer","c_customer_sk","REFERENCE","web_sales","ws_bill_customer_sk","REFERENCE",1,"No","No","f2542843ada8b55c",2,11
117,"JoinHash","Semi",96562,159183,11,2,96562,4921.8,96562,4897,15741,11,4897.13,13571717,"customer","c_customer_sk","REFERENCE","catalog_sales","cs_ship_customer_sk","REFERENCE",1,"No","No","f2542843ada8b55c",2,4
118,"JoinHash","Semi",2880404,274,2,3,2.8804e+06,250.337,1823,250,306745,2,9434.28,17045354,"store_sales","ss_sold_date_sk","DATA","date_dim","d_date_sk","REFERENCE",1,"No","No","f2542843ada8b55c",44,1
119,"JoinHash","Inner",96562,50000,9,2,96562,50000,43282,50000,96562,11,96562,15048465,"customer","c_current_addr_sk","REFERENCE","customer_address","ca_address_sk","REFERENCE",1,"No","No","f2542843ada8b55c",2,1
120,"JoinHash","Inner",94215,100000,6,3,94215,100000,94215,94215,96562,9,96562,29339524,"customer_demographics","cd_demo_sk","REFERENCE","customer","c_current_cdemo_sk","REFERENCE",0,"No","No","f2542843ada8b55c",30,2
121,"JoinHash","Semi",719384,274,2,3,719384,250.337,1823,250,78962,2,2467.11,3957318,"web_sales","ws_sold_date_sk","DATA","date_dim","d_date_sk","REFERENCE",1,"No","No","f2542843ada8b55c",11,1
122,"JoinHash","Semi",1441548,274,2,3,1.44155e+06,250.337,1830,250,159183,2,4921.8,7360969,"catalog_sales","cs_sold_date_sk","DATA","date_dim","d_date_sk","REFERENCE",1,"No","No","f2542843ada8b55c",22,1
