"Aggregate",5867953,7,5.89681e+06,4,8,5.89681e+06,1275532420,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","c6bcbe4c09b85db0",92,"",0
"Aggregate",5867953,7,5.89681e+06,4,8,5.89681e+06,1275532420,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","c6bcbe4c09b85db0",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,218408,"","lineitem","","","","c6bcbe4c09b85db0",0,"",0
"Aggregate",5958192,7,5.94243e+06,4,8,5.94243e+06,1285417627,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","23be30a2d1ea7974",92,"",0
"Aggregate",5958192,7,5.94243e+06,4,8,5.94243e+06,1285417627,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","23be30a2d1ea7974",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,235660,"","lineitem","","","","23be30a2d1ea7974",0,"",0
"Aggregate",5906972,7,5.89682e+06,4,8,5.89682e+06,1286213867,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","b2417c7a25d7a0a1",92,"",0
"Aggregate",5906972,7,5.89682e+06,4,8,5.89682e+06,1286213867,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","b2417c7a25d7a0a1",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,226650,"","lineitem","","","","b2417c7a25d7a0a1",0,"",0
"Aggregate",5937769,7,5.94243e+06,4,8,5.94243e+06,1277893348,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","6198cc23ecdcee3c",92,"",0
"Aggregate",5937769,7,5.94243e+06,4,8,5.94243e+06,1277893348,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","6198cc23ecdcee3c",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,231608,"","lineitem","","","","6198cc23ecdcee3c",0,"",0
"Aggregate",5858284,7,5.89681e+06,4,8,5.89681e+06,1281324034,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","16f0c80e084bc33c",92,"",0
"Aggregate",5858284,7,5.89681e+06,4,8,5.89681e+06,1281324034,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","16f0c80e084bc33c",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,219316,"","lineitem","","","","16f0c80e084bc33c",0,"",0
"Aggregate",5879628,7,5.89681e+06,4,8,5.89681e+06,1276091958,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","269419d15e668496",92,"",0
"Aggregate",5879628,7,5.89681e+06,4,8,5.89681e+06,1276091958,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","269419d15e668496",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,220852,"","lineitem","","","","269419d15e668496",0,"",0
"Aggregate",5956891,7,5.94243e+06,4,8,5.94243e+06,1287234735,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","6fb3f7e54d76ceed",92,"",0
"Aggregate",5956891,7,5.94243e+06,4,8,5.94243e+06,1287234735,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","6fb3f7e54d76ceed",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,222878,"","lineitem","","","","6fb3f7e54d76ceed",0,"",0
"Aggregate",5956891,7,5.94243e+06,4,8,5.94243e+06,1288937574,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","6fb3f7e54d76ceed",92,"",0
"Aggregate",5956891,7,5.94243e+06,4,8,5.94243e+06,1288937574,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","6fb3f7e54d76ceed",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,230700,"","lineitem","","","","6fb3f7e54d76ceed",0,"",0
"Aggregate",5855843,7,5.89681e+06,4,8,5.89681e+06,1272626626,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","1f0a3c2cae30b6aa",92,"",0
"Aggregate",5855843,7,5.89681e+06,4,8,5.89681e+06,1272626626,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","1f0a3c2cae30b6aa",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,227697,"","lineitem","","","","1f0a3c2cae30b6aa",0,"",0
"Aggregate",5951339,7,5.94243e+06,4,8,5.94243e+06,1285772025,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","a7d197fa7ecf79f7",92,"",0
"Aggregate",5951339,7,5.94243e+06,4,8,5.94243e+06,1285772025,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","a7d197fa7ecf79f7",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,226161,"","lineitem","","","","a7d197fa7ecf79f7",0,"",0
"Aggregate",5914748,7,5.94243e+06,4,8,5.94243e+06,1281911855,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","f16984c46aa94970",92,"",0
"Aggregate",5914748,7,5.94243e+06,4,8,5.94243e+06,1281911855,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","f16984c46aa94970",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,222459,"","lineitem","","","","f16984c46aa94970",0,"",0
"Aggregate",5905015,7,5.89682e+06,4,8,5.89682e+06,1275867751,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","9a1adec8eeee6ec1",92,"",0
"Aggregate",5905015,7,5.89682e+06,4,8,5.89682e+06,1275867751,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","9a1adec8eeee6ec1",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,225602,"","lineitem","","","","9a1adec8eeee6ec1",0,"",0
"Aggregate",5905015,7,5.89682e+06,4,8,5.89682e+06,1472606648,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","9a1adec8eeee6ec1",92,"",0
"Aggregate",5905015,7,5.89682e+06,4,8,5.89682e+06,1472606648,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","9a1adec8eeee6ec1",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,242296,"","lineitem","","","","9a1adec8eeee6ec1",0,"",0
"Aggregate",5948421,7,5.94243e+06,4,8,5.94243e+06,1299047056,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","7a589f8ab18426d6",92,"",0
"Aggregate",5948421,7,5.94243e+06,4,8,5.94243e+06,1299047056,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","7a589f8ab18426d6",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,231260,"","lineitem","","","","7a589f8ab18426d6",0,"",0
"Aggregate",5956891,7,5.94243e+06,4,8,5.94243e+06,1310474734,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","6fb3f7e54d76ceed",92,"",0
"Aggregate",5956891,7,5.94243e+06,4,8,5.94243e+06,1310474734,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","6fb3f7e54d76ceed",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,232098,"","lineitem","","","","6fb3f7e54d76ceed",0,"",0
"Aggregate",5865548,7,5.89681e+06,4,8,5.89681e+06,1266957104,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","5aa537e0d658225a",92,"",0
"Aggregate",5865548,7,5.89681e+06,4,8,5.89681e+06,1266957104,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","5aa537e0d658225a",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,226091,"","lineitem","","","","5aa537e0d658225a",0,"",0
"Aggregate",5923969,7,5.94243e+06,4,8,5.94243e+06,1281420632,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","c4ac9a56a0868f06",92,"",0
"Aggregate",5923969,7,5.94243e+06,4,8,5.94243e+06,1281420632,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","c4ac9a56a0868f06",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,230142,"","lineitem","","","","c4ac9a56a0868f06",0,"",0
"Aggregate",5902892,7,5.89682e+06,4,8,5.89682e+06,1297208085,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","7d19fa930e67f9c1",92,"",0
"Aggregate",5902892,7,5.89682e+06,4,8,5.89682e+06,1297208085,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","7d19fa930e67f9c1",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,230352,"","lineitem","","","","7d19fa930e67f9c1",0,"",0
"Aggregate",5865548,7,5.89681e+06,4,8,5.89681e+06,1462178602,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","5aa537e0d658225a",92,"",0
"Aggregate",5865548,7,5.89681e+06,4,8,5.89681e+06,1462178602,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","5aa537e0d658225a",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,276938,"","lineitem","","","","5aa537e0d658225a",0,"",0
"Aggregate",5954165,7,5.94243e+06,4,8,5.94243e+06,1295466132,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","5847516f351e1a2e",92,"",0
"Aggregate",5954165,7,5.94243e+06,4,8,5.94243e+06,1295466132,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","5847516f351e1a2e",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,243972,"","lineitem","","","","5847516f351e1a2e",0,"",0
"Aggregate",5949912,7,5.94243e+06,4,8,5.94243e+06,1286417819,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","e4045eee81646eb0",92,"",0
"Aggregate",5949912,7,5.94243e+06,4,8,5.94243e+06,1286417819,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","e4045eee81646eb0",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,233355,"","lineitem","","","","e4045eee81646eb0",0,"",0
"Aggregate",5853339,7,5.89681e+06,4,8,5.89681e+06,1458773481,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","4e4cb5b90ba5de03",92,"",0
"Aggregate",5853339,7,5.89681e+06,4,8,5.89681e+06,1458773481,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","4e4cb5b90ba5de03",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,256334,"","lineitem","","","","4e4cb5b90ba5de03",0,"",0
"Aggregate",5894737,7,5.89682e+06,4,8,5.89682e+06,1279430097,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","4cd86c93b28607d6",92,"",0
"Aggregate",5894737,7,5.89682e+06,4,8,5.89682e+06,1279430097,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","4cd86c93b28607d6",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,231888,"","lineitem","","","","4cd86c93b28607d6",0,"",0
"Aggregate",5925717,7,5.94243e+06,4,8,5.94243e+06,1279127176,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","e34d45bba8873ec0",92,"",0
"Aggregate",5925717,7,5.94243e+06,4,8,5.94243e+06,1279127176,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","e34d45bba8873ec0",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,228536,"","lineitem","","","","e34d45bba8873ec0",0,"",0
"Aggregate",5863176,7,5.89681e+06,4,8,5.89681e+06,1282684560,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","a374b38c4825a71e",92,"",0
"Aggregate",5863176,7,5.89681e+06,4,8,5.89681e+06,1282684560,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","a374b38c4825a71e",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,225113,"","lineitem","","","","a374b38c4825a71e",0,"",0
"Aggregate",5945423,7,5.94243e+06,4,8,5.94243e+06,1307390763,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","899ed7a084d143c2",92,"",0
"Aggregate",5945423,7,5.94243e+06,4,8,5.94243e+06,1307390763,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","899ed7a084d143c2",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,235101,"","lineitem","","","","899ed7a084d143c2",0,"",0
"Aggregate",5923969,7,5.94243e+06,4,8,5.94243e+06,1285804713,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","c4ac9a56a0868f06",92,"",0
"Aggregate",5923969,7,5.94243e+06,4,8,5.94243e+06,1285804713,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","c4ac9a56a0868f06",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,229024,"","lineitem","","","","c4ac9a56a0868f06",0,"",0
"Aggregate",5948421,7,5.94243e+06,4,8,5.94243e+06,1476949450,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","7a589f8ab18426d6",92,"",0
"Aggregate",5948421,7,5.94243e+06,4,8,5.94243e+06,1476949450,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","7a589f8ab18426d6",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,248442,"","lineitem","","","","7a589f8ab18426d6",0,"",0
"Aggregate",5956891,7,5.94243e+06,4,8,5.94243e+06,1286186630,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","6fb3f7e54d76ceed",92,"",0
"Aggregate",5956891,7,5.94243e+06,4,8,5.94243e+06,1286186630,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","6fb3f7e54d76ceed",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,230421,"","lineitem","","","","6fb3f7e54d76ceed",0,"",0
"Aggregate",5872709,7,5.89681e+06,4,8,5.89681e+06,1269517931,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","d83f731201c3bad2",92,"",0
"Aggregate",5872709,7,5.89681e+06,4,8,5.89681e+06,1269517931,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","d83f731201c3bad2",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,223647,"","lineitem","","","","d83f731201c3bad2",0,"",0
"Aggregate",5948421,7,5.94243e+06,4,8,5.94243e+06,1283352985,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","7a589f8ab18426d6",92,"",0
"Aggregate",5948421,7,5.94243e+06,4,8,5.94243e+06,1283352985,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","7a589f8ab18426d6",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,227488,"","lineitem","","","","7a589f8ab18426d6",0,"",0
"Aggregate",5916591,7,5.94243e+06,4,8,5.94243e+06,1283038121,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","f5aef478da6a9bcc",92,"",0
"Aggregate",5916591,7,5.94243e+06,4,8,5.94243e+06,1283038121,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","f5aef478da6a9bcc",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,221900,"","lineitem","","","","f5aef478da6a9bcc",0,"",0
"Aggregate",5906972,7,5.89682e+06,4,8,5.89682e+06,1289461908,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","b2417c7a25d7a0a1",92,"",0
"Aggregate",5906972,7,5.89682e+06,4,8,5.89682e+06,1289461908,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","b2417c7a25d7a0a1",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,224554,"","lineitem","","","","b2417c7a25d7a0a1",0,"",0
"Aggregate",5886255,7,5.89681e+06,4,8,5.89681e+06,1274481590,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","d4f9e149097d68f9",92,"",0
"Aggregate",5886255,7,5.89681e+06,4,8,5.89681e+06,1274481590,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","d4f9e149097d68f9",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,239920,"","lineitem","","","","d4f9e149097d68f9",0,"",0
"Aggregate",5850871,7,5.89681e+06,4,8,5.89681e+06,1282105678,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","6be7835de6b4d1ea",92,"",0
"Aggregate",5850871,7,5.89681e+06,4,8,5.89681e+06,1282105678,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","6be7835de6b4d1ea",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,228396,"","lineitem","","","","6be7835de6b4d1ea",0,"",0
"Aggregate",5905015,7,5.89682e+06,4,8,5.89682e+06,1280135049,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","9a1adec8eeee6ec1",92,"",0
"Aggregate",5905015,7,5.89682e+06,4,8,5.89682e+06,1280135049,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","9a1adec8eeee6ec1",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,228884,"","lineitem","","","","9a1adec8eeee6ec1",0,"",0
"Aggregate",5888450,7,5.89681e+06,4,8,5.89681e+06,1275706546,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","ae86c17a865bcff8",92,"",0
