12,"JoinHash","Inner",6450,8243,13,4,4056.3,16225.2,4056,4056,6450,17,16225.2,3535526,"partsupp","ps_partkey","REFERENCE","part","p_partkey","REFERENCE",0,"No","No","cc1a3c5869b87366",32,2,-2,0,8000000,2000000
13,"JoinHash","Inner",6450,20051,3,10,20000,16225.2,19999,16225,6450,13,16225.2,1757810,"partsupp","ps_suppkey","REFERENCE","supplier","s_suppkey","REFERENCE",0,"No","No","cc1a3c5869b87366",2,12,-2,0,8000000,100000
14,"JoinHash","Inner",20051,5,7,3,20000,5,5,5,20051,10,20000,1122283,"supplier","s_nationkey","REFERENCE","nation","n_nationkey","REFERENCE",1,"No","Ascending","cc1a3c5869b87366",2,1,0,0,100000,25
15,"JoinHash","Semi",32972,20051,3,7,20000,16225.2,19999,16225,6450,3,16225.2,2510748,"partsupp","ps_suppkey","REFERENCE","supplier","s_suppkey","REFERENCE",1,"No","No","cc1a3c5869b87366",2,56,-2,-2,8000000,100000
16,"JoinHash","Semi",32972,20051,3,10,20000,16225.2,19999,16225,6450,3,16225.2,5932985,"partsupp","ps_suppkey","REFERENCE","supplier","s_suppkey","REFERENCE",1,"No","No","cc1a3c5869b87366",2,56,-2,-2,8000000,100000
17,"JoinHash","Semi",8000000,8243,3,4,4056.3,8e+06,4056,2000000,32972,3,16225.2,30535973,"partsupp","ps_partkey","REFERENCE","part","p_partkey","REFERENCE",1,"No","No","cc1a3c5869b87366",32,123,-2,-2,8000000,2000000
18,"JoinHash","Semi",100000,5,7,3,100000,5,25,5,20051,7,20000,1045034,"supplier","s_nationkey","REFERENCE","nation","n_nationkey","REFERENCE",1,"No","Ascending","cc1a3c5869b87366",2,1,0,0,100000,25
19,"JoinHash","Semi",100000,5,7,3,100000,5,25,5,20051,7,20000,1143586,"supplier","s_nationkey","DATA","nation","n_nationkey","REFERENCE",1,"No","Ascending","cc1a3c5869b87366",2,1,0,0,100000,25
20,"JoinHash","Semi",25,1,3,2,25,1,5,1,5,3,5,75713,"nation","n_regionkey","DATA","region","r_regionkey","REFERENCE",1,"No","Ascending","cc1a3c5869b87366",1,1,0,0,25,5
21,"JoinHash","Semi",25,1,3,2,25,1,5,1,5,3,5,59579,"nation","n_regionkey","REFERENCE","region","r_regionkey","REFERENCE",1,"No","Ascending","cc1a3c5869b87366",1,1,0,0,25,5
22,"JoinHash","Semi",6231,4652,17,2,15920.8,15920.8,15920,-1,4652,17,15920.8,2041454,"partsupp","ps_supplycost","REFERENCE","","","",1,"No","","7a188dde821e7d3f",10,1,0,-2,8000000,0
23,"JoinHash","Inner",6231,7922,13,4,3980.2,15920.8,3980,3980,6231,17,15920.8,3442422,"partsupp","ps_partkey","REFERENCE","part","p_partkey","REFERENCE",0,"No","No","7a188dde821e7d3f",32,2,-2,0,8000000,2000000
24,"JoinHash","Inner",6231,19837,3,10,20000,15920.8,19999,15920,6231,13,15920.8,1759487,"partsupp","ps_suppkey","REFERENCE","supplier","s_suppkey","REFERENCE",0,"No","No","7a188dde821e7d3f",2,11,-2,0,8000000,100000
25,"JoinHash","Inner",19837,5,7,3,20000,5,5,5,19837,10,20000,1131782,"supplier","s_nationkey","REFERENCE","nation","n_nationkey","REFERENCE",1,"No","Ascending","7a188dde821e7d3f",2,1,0,0,100000,25
26,"JoinHash","Semi",31688,19837,3,7,20000,15920.8,19999,15920,6231,3,15920.8,2480575,"partsupp","ps_suppkey","REFERENCE","supplier","s_suppkey","REFERENCE",1,"No","No","7a188dde821e7d3f",2,52,-2,-2,8000000,100000
27,"JoinHash","Semi",31688,19837,3,10,20000,15920.8,19999,15920,6231,3,15920.8,5822419,"partsupp","ps_suppkey","REFERENCE","supplier","s_suppkey","REFERENCE",1,"No","No","7a188dde821e7d3f",2,52,-2,-2,8000000,100000
28,"JoinHash","Semi",8000000,7922,3,4,3980.2,8e+06,3980,2000000,31688,3,15920.8,29138358,"partsupp","ps_partkey","REFERENCE","part","p_partkey","REFERENCE",1,"No","No","7a188dde821e7d3f",32,123,-2,-2,8000000,2000000
29,"JoinHash","Semi",100000,5,7,3,100000,5,25,5,19837,7,20000,981264,"supplier","s_nationkey","REFERENCE","nation","n_nationkey","REFERENCE",1,"No","Ascending","7a188dde821e7d3f",2,1,0,0,100000,25
30,"JoinHash","Semi",100000,5,7,3,100000,5,25,5,19837,7,20000,1106079,"supplier","s_nationkey","DATA","nation","n_nationkey","REFERENCE",1,"No","Ascending","7a188dde821e7d3f",2,1,0,0,100000,25
31,"JoinHash","Semi",25,1,3,2,25,1,5,1,5,3,5,76620,"nation","n_regionkey","DATA","region","r_regionkey","REFERENCE",1,"No","Ascending","7a188dde821e7d3f",1,1,0,0,25,5
32,"JoinHash","Semi",25,1,3,2,25,1,5,1,5,3,5,59159,"nation","n_regionkey","REFERENCE","region","r_regionkey","REFERENCE",1,"No","Ascending","7a188dde821e7d3f",1,1,0,0,25,5
33,"JoinHash","Semi",6449,4764,17,2,16154,16154,16154,-1,4765,17,16154,2123034,"partsupp","ps_supplycost","REFERENCE","","","",1,"No","","90c890a82388a357",11,1,0,-2,8000000,0
34,"JoinHash","Inner",6449,8046,13,4,4038.5,16154,4038,4038,6449,17,16154,3520090,"partsupp","ps_partkey","REFERENCE","part","p_partkey","REFERENCE",0,"No","No","90c890a82388a357",32,2,-2,0,8000000,2000000
35,"JoinHash","Inner",6449,20033,3,10,20000,16154,19999,16154,6449,13,16154,1760115,"partsupp","ps_suppkey","REFERENCE","supplier","s_suppkey","REFERENCE",0,"No","No","90c890a82388a357",2,12,-2,0,8000000,100000
36,"JoinHash","Inner",20033,5,7,3,20000,5,5,5,20033,10,20000,1295500,"supplier","s_nationkey","REFERENCE","nation","n_nationkey","REFERENCE",1,"No","Ascending","90c890a82388a357",2,1,0,0,100000,25
37,"JoinHash","Semi",32184,20033,3,7,20000,16154,19999,16154,6449,3,16154,2571654,"partsupp","ps_suppkey","REFERENCE","supplier","s_suppkey","REFERENCE",1,"No","No","90c890a82388a357",2,54,-2,-2,8000000,100000
38,"JoinHash","Semi",32184,20033,3,10,20000,16154,19999,16154,6449,3,16154,6596381,"partsupp","ps_suppkey","REFERENCE","supplier","s_suppkey","REFERENCE",1,"No","No","90c890a82388a357",2,54,-2,-2,8000000,100000
39,"JoinHash","Semi",8000000,8046,3,4,4038.5,8e+06,4038,2000000,32184,3,16154,27185049,"partsupp","ps_partkey","REFERENCE","part","p_partkey","REFERENCE",1,"No","No","90c890a82388a357",32,123,-2,-2,8000000,2000000
40,"JoinHash","Semi",100000,5,7,3,100000,5,25,5,20033,7,20000,988110,"supplier","s_nationkey","REFERENCE","nation","n_nationkey","REFERENCE",1,"No","Ascending","90c890a82388a357",2,1,0,0,100000,25
41,"JoinHash","Semi",100000,5,7,3,100000,5,25,5,20033,7,20000,1119769,"supplier","s_nationkey","DATA","nation","n_nationkey","REFERENCE",1,"No","Ascending","90c890a82388a357",2,1,0,0,100000,25
42,"JoinHash","Semi",25,1,3,2,25,1,5,1,5,3,5,73408,"nation","n_regionkey","DATA","region","r_regionkey","REFERENCE",1,"No","Ascending","90c890a82388a357",1,1,0,0,25,5
43,"JoinHash","Semi",25,1,3,2,25,1,5,1,5,3,5,58531,"nation","n_regionkey","REFERENCE","region","r_regionkey","REFERENCE",1,"No","Ascending","90c890a82388a357",1,1,0,0,25,5
44,"JoinHash","Semi",6318,4651,17,2,15886,15886,15886,-1,4651,17,15886,2050185,"partsupp","ps_supplycost","REFERENCE","","","",1,"No","","a431a4f31f283133",11,1,0,-2,8000000,0
45,"JoinHash","Inner",6318,7830,13,4,3971.5,15886,3971,3971,6318,17,15886,3479999,"partsupp","ps_partkey","REFERENCE","part","p_partkey","REFERENCE",0,"No","No","a431a4f31f283133",32,2,-2,0,8000000,2000000
46,"JoinHash","Inner",6318,19837,3,10,20000,15886,19999,15886,6318,13,15886,1749149,"partsupp","ps_suppkey","REFERENCE","supplier","s_suppkey","REFERENCE",0,"No","No","a431a4f31f283133",2,12,-2,0,8000000,100000
47,"JoinHash","Inner",19837,5,7,3,20000,5,5,5,19837,10,20000,1061028,"supplier","s_nationkey","REFERENCE","nation","n_nationkey","REFERENCE",1,"No","Ascending","a431a4f31f283133",2,1,0,0,100000,25
48,"JoinHash","Semi",31320,19837,3,7,20000,15886,19999,15886,6318,3,15886,2381044,"partsupp","ps_suppkey","REFERENCE","supplier","s_suppkey","REFERENCE",1,"No","No","a431a4f31f283133",2,52,-2,-2,8000000,100000
49,"JoinHash","Semi",31320,19837,3,10,20000,15886,19999,15886,6318,3,15886,5692087,"partsupp","ps_suppkey","REFERENCE","supplier","s_suppkey","REFERENCE",1,"No","No","a431a4f31f283133",2,52,-2,-2,8000000,100000
50,"JoinHash","Semi",8000000,7830,3,4,3971.5,8e+06,3971,2000000,31320,3,15886,27672992,"partsupp","ps_partkey","REFERENCE","part","p_partkey","REFERENCE",1,"No","No","a431a4f31f283133",32,123,-2,-2,8000000,2000000
51,"JoinHash","Semi",100000,5,7,3,100000,5,25,5,19837,7,20000,978331,"supplier","s_nationkey","REFERENCE","nation","n_nationkey","REFERENCE",1,"No","Ascending","a431a4f31f283133",2,1,0,0,100000,25
52,"JoinHash","Semi",100000,5,7,3,100000,5,25,5,19837,7,20000,1088617,"supplier","s_nationkey","DATA","nation","n_nationkey","REFERENCE",1,"No","Ascending","a431a4f31f283133",2,1,0,0,100000,25
53,"JoinHash","Semi",25,1,3,2,25,1,5,1,5,3,5,76272,"nation","n_regionkey","DATA","region","r_regionkey","REFERENCE",1,"No","Ascending","a431a4f31f283133",1,1,0,0,25,5
54,"JoinHash","Semi",25,1,3,2,25,1,5,1,5,3,5,58112,"nation","n_regionkey","REFERENCE","region","r_regionkey","REFERENCE",1,"No","Ascending","a431a4f31f283133",1,1,0,0,25,5
55,"JoinHash","Semi",6301,4699,17,2,15830,15830,15829,-1,4699,17,15830,2099845,"partsupp","ps_supplycost","REFERENCE","","","",1,"No","","90f0980b3a0d4901",11,1,0,-2,8000000,0
56,"JoinHash","Inner",6301,7992,13,4,3957.5,15830,3957,3957,6301,17,15830,3478533,"partsupp","ps_partkey","REFERENCE","part","p_partkey","REFERENCE",0,"No","No","90f0980b3a0d4901",32,2,-2,0,8000000,2000000
57,"JoinHash","Inner",6301,20037,3,10,20000,15830,19999,15829,6301,13,15830,1790568,"partsupp","ps_suppkey","REFERENCE","supplier","s_suppkey","REFERENCE",0,"No","No","90f0980b3a0d4901",2,11,-2,0,8000000,100000
58,"JoinHash","Inner",20037,5,7,3,20000,5,5,5,20037,10,20000,1007177,"supplier","s_nationkey","REFERENCE","nation","n_nationkey","REFERENCE",1,"No","Ascending","90f0980b3a0d4901",2,1,0,0,100000,25
59,"JoinHash","Semi",31968,20037,3,7,20000,15830,19999,15829,6301,3,15830,2426444,"partsupp","ps_suppkey","REFERENCE","supplier","s_suppkey","REFERENCE",1,"No","No","90f0980b3a0d4901",2,51,-2,-2,8000000,100000
60,"JoinHash","Semi",31968,20037,3,10,20000,15830,19999,15829,6301,3,15830,5874174,"partsupp","ps_suppkey","REFERENCE","supplier","s_suppkey","REFERENCE",1,"No","No","90f0980b3a0d4901",2,51,-2,-2,8000000,100000
61,"JoinHash","Semi",8000000,7992,3,4,3957.5,8e+06,3957,2000000,31968,3,15830,26917959,"partsupp","ps_partkey","REFERENCE","part","p_partkey","REFERENCE",1,"No","No","90f0980b3a0d4901",32,123,-2,-2,8000000,2000000
62,"JoinHash","Semi",100000,5,7,3,100000,5,25,5,20037,7,20000,1003755,"supplier","s_nationkey","REFERENCE","nation","n_nationkey","REFERENCE",1,"No","Ascending","90f0980b3a0d4901",2,1,0,0,100000,25
63,"JoinHash","Semi",100000,5,7,3,100000,5,25,5,20037,7,20000,1090992,"supplier","s_nationkey","DATA","nation","n_nationkey","REFERENCE",1,"No","Ascending","90f0980b3a0d4901",2,1,0,0,100000,25
64,"JoinHash","Semi",25,1,3,2,25,1,5,1,5,3,5,72570,"nation","n_regionkey","DATA","region","r_regionkey","REFERENCE",1,"No","Ascending","90f0980b3a0d4901",1,1,0,0,25,5
65,"JoinHash","Semi",25,1,3,2,25,1,5,1,5,3,5,59160,"nation","n_regionkey","REFERENCE","region","r_regionkey","REFERENCE",1,"No","Ascending","90f0980b3a0d4901",1,1,0,0,25,5
66,"JoinHash","Semi",6348,4691,17,2,15934.8,15934.8,15934,-1,4691,17,15934.8,2112767,"partsupp","ps_supplycost","REFERENCE","","","",1,"No","","7d9ceec87f1f85f8",11,1,0,-2,8000000,0
67,"JoinHash","Inner",6348,7921,13,4,3983.7,15934.8,3983,3983,6348,17,15934.8,3850671,"partsupp","ps_partkey","REFERENCE","part","p_partkey","REFERENCE",0,"No","No","7d9ceec87f1f85f8",32,2,-2,0,8000000,2000000
68,"JoinHash","Inner",6348,20042,3,10,20000,15934.8,19999,15934,6348,13,15934.8,2103687,"partsupp","ps_suppkey","REFERENCE","supplier","s_suppkey","REFERENCE",0,"No","No","7d9ceec87f1f85f8",2,12,-2,0,8000000,100000
69,"JoinHash","Inner",20042,5,7,3,20000,5,5,5,20042,10,20000,956469,"supplier","s_nationkey","REFERENCE","nation","n_nationkey","REFERENCE",1,"No","Ascending","7d9ceec87f1f85f8",2,1,0,0,100000,25
70,"JoinHash","Semi",31684,20042,3,7,20000,15934.8,19999,15934,6348,3,15934.8,2408215,"partsupp","ps_suppkey","REFERENCE","supplier","s_suppkey","REFERENCE",1,"No","No","7d9ceec87f1f85f8",2,55,-2,-2,8000000,100000
71,"JoinHash","Semi",31684,20042,3,10,20000,15934.8,19999,15934,6348,3,15934.8,5707872,"partsupp","ps_suppkey","REFERENCE","supplier","s_suppkey","REFERENCE",1,"No","No","7d9ceec87f1f85f8",2,55,-2,-2,8000000,100000
72,"JoinHash","Semi",8000000,7921,3,4,3983.7,8e+06,3983,2000000,31684,3,15934.8,27281296,"partsupp","ps_partkey","REFERENCE","part","p_partkey","REFERENCE",1,"No","No","7d9ceec87f1f85f8",32,123,-2,-2,8000000,2000000
73,"JoinHash","Semi",100000,5,7,3,100000,5,25,5,20042,7,20000,925947,"supplier","s_nationkey","REFERENCE","nation","n_nationkey","REFERENCE",1,"No","Ascending","7d9ceec87f1f85f8",2,1,0,0,100000,25
74,"JoinHash","Semi",100000,5,7,3,100000,5,25,5,20042,7,20000,1026525,"supplier","s_nationkey","DATA","nation","n_nationkey","REFERENCE",1,"No","Ascending","7d9ceec87f1f85f8",2,1,0,0,100000,25
75,"JoinHash","Semi",25,1,3,2,25,1,5,1,5,3,5,69077,"nation","n_regionkey","DATA","region","r_regionkey","REFERENCE",1,"No","Ascending","7d9ceec87f1f85f8",1,1,0,0,25,5
76,"JoinHash","Semi",25,1,3,2,25,1,5,1,5,3,5,60347,"nation","n_regionkey","REFERENCE","region","r_regionkey","REFERENCE",1,"No","Ascending","7d9ceec87f1f85f8",1,1,0,0,25,5
77,"JoinHash","Semi",6449,4765,17,2,16154,16154,16154,-1,4765,17,16154,2137353,"partsupp","ps_supplycost","REFERENCE","","","",1,"No","","d3bc3b94e973ebf9",11,1,0,-2,8000000,0
78,"JoinHash","Inner",6449,8084,13,4,4038.5,16154,4038,4038,6449,17,16154,3599017,"partsupp","ps_partkey","REFERENCE","part","p_partkey","REFERENCE",0,"No","No","d3bc3b94e973ebf9",32,2,-2,0,8000000,2000000
79,"JoinHash","Inner",6449,19837,3,10,20000,16154,19999,16154,6449,13,16154,1795317,"partsupp","ps_suppkey","REFERENCE","supplier","s_suppkey","REFERENCE",0,"No","No","d3bc3b94e973ebf9",2,12,-2,0,8000000,100000
80,"JoinHash","Inner",19837,5,7,3,20000,5,5,5,19837,10,20000,1086243,"supplier","s_nationkey","REFERENCE","nation","n_nationkey","REFERENCE",1,"No","Ascending","d3bc3b94e973ebf9",2,1,0,0,100000,25
81,"JoinHash","Semi",32336,19837,3,7,20000,16154,19999,16154,6449,3,16154,2458504,"partsupp","ps_suppkey","REFERENCE","supplier","s_suppkey","REFERENCE",1,"No","No","d3bc3b94e973ebf9",2,54,-2,-2,8000000,100000
82,"JoinHash","Semi",32336,19837,3,10,20000,16154,19999,16154,6449,3,16154,5839252,"partsupp","ps_suppkey","REFERENCE","supplier","s_suppkey","REFERENCE",1,"No","No","d3bc3b94e973ebf9",2,54,-2,-2,8000000,100000
83,"JoinHash","Semi",8000000,8084,3,4,4038.5,8e+06,4038,2000000,32336,3,16154,26427990,"partsupp","ps_partkey","REFERENCE","part","p_partkey","REFERENCE",1,"No","No","d3bc3b94e973ebf9",32,123,-2,-2,8000000,2000000
84,"JoinHash","Semi",100000,5,7,3,100000,5,25,5,19837,7,20000,979239,"supplier","s_nationkey","REFERENCE","nation","n_nationkey","REFERENCE",1,"No","Ascending","d3bc3b94e973ebf9",2,1,0,0,100000,25
85,"JoinHash","Semi",100000,5,7,3,100000,5,25,5,19837,7,20000,1107406,"supplier","s_nationkey","DATA","nation","n_nationkey","REFERENCE",1,"No","Ascending","d3bc3b94e973ebf9",2,1,0,0,100000,25
86,"JoinHash","Semi",25,1,3,2,25,1,5,1,5,3,5,77739,"nation","n_regionkey","DATA","region","r_regionkey","REFERENCE",1,"No","Ascending","d3bc3b94e973ebf9",1,1,0,0,25,5
87,"JoinHash","Semi",25,1,3,2,25,1,5,1,5,3,5,59229,"nation","n_regionkey","REFERENCE","region","r_regionkey","REFERENCE",1,"No","Ascending","d3bc3b94e973ebf9",1,1,0,0,25,5
88,"JoinHash","Semi",6611,4784,17,2,16070.8,16070.8,16070,-1,4784,17,16070.8,2348357,"partsupp","ps_supplycost","REFERENCE","","","",1,"No","","6117509350629bcc",11,1,0,-2,8000000,0
89,"JoinHash","Inner",6611,8031,13,4,4017.7,16070.8,4017,4017,6611,17,16070.8,3564233,"partsupp","ps_partkey","REFERENCE","part","p_partkey","REFERENCE",0,"No","No","6117509350629bcc",32,2,-2,0,8000000,2000000
90,"JoinHash","Inner",6611,20051,3,10,20000,16070.8,19999,16070,6611,13,16070.8,3057851,"partsupp","ps_suppkey","REFERENCE","supplier","s_suppkey","REFERENCE",0,"No","No","6117509350629bcc",2,12,-2,0,8000000,100000
91,"JoinHash","Inner",20051,5,7,3,20000,5,5,5,20051,10,20000,1109082,"supplier","s_nationkey","REFERENCE","nation","n_nationkey","REFERENCE",1,"No","Ascending","6117509350629bcc",2,1,0,0,100000,25
92,"JoinHash","Semi",32124,20051,3,7,20000,16070.8,19999,16070,6611,3,16070.8,2538128,"partsupp","ps_suppkey","REFERENCE","supplier","s_suppkey","REFERENCE",1,"No","No","6117509350629bcc",2,55,-2,-2,8000000,100000
93,"JoinHash","Semi",32124,20051,3,10,20000,16070.8,19999,16070,6611,3,16070.8,5829683,"partsupp","ps_suppkey","REFERENCE","supplier","s_suppkey","REFERENCE",1,"No","No","6117509350629bcc",2,55,-2,-2,8000000,100000
94,"JoinHash","Semi",8000000,8031,3,4,4017.7,8e+06,4017,2000000,32124,3,16070.8,25414177,"partsupp","ps_partkey","REFERENCE","part","p_partkey","REFERENCE",1,"No","No","6117509350629bcc",32,123,-2,-2,8000000,2000000
95,"JoinHash","Semi",100000,5,7,3,100000,5,25,5,20051,7,20000,1058234,"supplier","s_nationkey","REFERENCE","nation","n_nationkey","REFERENCE",1,"No","Ascending","6117509350629bcc",2,1,0,0,100000,25
96,"JoinHash","Semi",100000,5,7,3,100000,5,25,5,20051,7,20000,1158673,"supplier","s_nationkey","DATA","nation","n_nationkey","REFERENCE",1,"No","Ascending","6117509350629bcc",2,1,0,0,100000,25
97,"JoinHash","Semi",25,1,3,2,25,1,5,1,5,3,5,71242,"nation","n_regionkey","DATA","region","r_regionkey","REFERENCE",1,"No","Ascending","6117509350629bcc",1,1,0,0,25,5
98,"JoinHash","Semi",25,1,3,2,25,1,5,1,5,3,5,58950,"nation","n_regionkey","REFERENCE","region","r_regionkey","REFERENCE",1,"No","Ascending","6117509350629bcc",1,1,0,0,25,5
99,"JoinHash","Semi",6429,4768,17,2,15995.6,15995.6,15995,-1,4768,17,15995.6,2105572,"partsupp","ps_supplycost","REFERENCE","","","",1,"No","","adada7edb4c30b78",11,1,0,-2,8000000,0
100,"JoinHash","Inner",6429,8070,13,4,3998.9,15995.6,3998,3998,6429,17,15995.6,3664881,"partsupp","ps_partkey","REFERENCE","part","p_partkey","REFERENCE",0,"No","No","adada7edb4c30b78",32,2,-2,0,8000000,2000000
101,"JoinHash","Inner",6429,20033,3,10,20000,15995.6,19999,15995,6429,13,15995.6,1839390,"partsupp","ps_suppkey","REFERENCE","supplier","s_suppkey","REFERENCE",0,"No","No","adada7edb4c30b78",2,12,-2,0,8000000,100000
102,"JoinHash","Inner",20033,5,7,3,20000,5,5,5,20033,10,20000,1314568,"supplier","s_nationkey","REFERENCE","nation","n_nationkey","REFERENCE",1,"No","Ascending","adada7edb4c30b78",2,1,0,0,100000,25
103,"JoinHash","Semi",32280,20033,3,7,20000,15995.6,19999,15995,6429,3,15995.6,2478689,"partsupp","ps_suppkey","REFERENCE","supplier","s_suppkey","REFERENCE",1,"No","No","adada7edb4c30b78",2,56,-2,-2,8000000,100000
104,"JoinHash","Semi",32280,20033,3,10,20000,15995.6,19999,15995,6429,3,15995.6,6290805,"partsupp","ps_suppkey","REFERENCE","supplier","s_suppkey","REFERENCE",1,"No","No","adada7edb4c30b78",2,56,-2,-2,8000000,100000
105,"JoinHash","Semi",8000000,8070,3,4,3998.9,8e+06,3998,2000000,32280,3,15995.6,31148801,"partsupp","ps_partkey","REFERENCE","part","p_partkey","REFERENCE",1,"No","No","adada7edb4c30b78",32,123,-2,-2,8000000,2000000
106,"JoinHash","Semi",100000,5,7,3,100000,5,25,5,20033,7,20000,985315,"supplier","s_nationkey","REFERENCE","nation","n_nationkey","REFERENCE",1,"No","Ascending","adada7edb4c30b78",2,1,0,0,100000,25
107,"JoinHash","Semi",100000,5,7,3,100000,5,25,5,20033,7,20000,1109152,"supplier","s_nationkey","DATA","nation","n_nationkey","REFERENCE",1,"No","Ascending","adada7edb4c30b78",2,1,0,0,100000,25
108,"JoinHash","Semi",25,1,3,2,25,1,5,1,5,3,5,72011,"nation","n_regionkey","DATA","region","r_regionkey","REFERENCE",1,"No","Ascending","adada7edb4c30b78",1,1,0,0,25,5
109,"JoinHash","Semi",25,1,3,2,25,1,5,1,5,3,5,58741,"nation","n_regionkey","REFERENCE","region","r_regionkey","REFERENCE",1,"No","Ascending","adada7edb4c30b78",1,1,0,0,25,5
110,"JoinHash","Semi",6438,4690,17,2,16101.2,16101.2,16101,-1,4690,17,16101.2,2085597,"partsupp","ps_supplycost","REFERENCE","","","",1,"No","","740de99e3d11c90f",11,1,0,-2,8000000,0
111,"JoinHash","Inner",6438,7979,13,4,4025.3,16101.2,4025,4025,6438,17,16101.2,3445495,"partsupp","ps_partkey","REFERENCE","part","p_partkey","REFERENCE",0,"No","No","740de99e3d11c90f",32,2,-2,0,8000000,2000000
112,"JoinHash","Inner",6438,20042,3,10,20000,16101.2,19999,16101,6438,13,16101.2,1817249,"partsupp","ps_suppkey","REFERENCE","supplier","s_suppkey","REFERENCE",0,"No","No","740de99e3d11c90f",2,12,-2,0,8000000,100000
113,"JoinHash","Inner",20042,5,7,3,20000,5,5,5,20042,10,20000,922035,"supplier","s_nationkey","REFERENCE","nation","n_nationkey","REFERENCE",1,"No","Ascending","740de99e3d11c90f",2,1,0,0,100000,25
114,"JoinHash","Semi",31916,20042,3,7,20000,16101.2,19999,16101,6438,3,16101.2,2485604,"partsupp","ps_suppkey","REFERENCE","supplier","s_suppkey","REFERENCE",1,"No","No","740de99e3d11c90f",2,55,-2,-2,8000000,100000
115,"JoinHash","Semi",31916,20042,3,10,20000,16101.2,19999,16101,6438,3,16101.2,5947303,"partsupp","ps_suppkey","REFERENCE","supplier","s_suppkey","REFERENCE",1,"No","No","740de99e3d11c90f",2,55,-2,-2,8000000,100000
116,"JoinHash","Semi",8000000,7979,3,4,4025.3,8e+06,4025,2000000,31916,3,16101.2,26375396,"partsupp","ps_partkey","REFERENCE","part","p_partkey","REFERENCE",1,"No","No","740de99e3d11c90f",32,123,-2,-2,8000000,2000000
117,"JoinHash","Semi",100000,5,7,3,100000,5,25,5,20042,7,20000,913514,"supplier","s_nationkey","REFERENCE","nation","n_nationkey","REFERENCE",1,"No","Ascending","740de99e3d11c90f",2,1,0,0,100000,25
118,"JoinHash","Semi",100000,5,7,3,100000,5,25,5,20042,7,20000,1027013,"supplier","s_nationkey","DATA","nation","n_nationkey","REFERENCE",1,"No","Ascending","740de99e3d11c90f",2,1,0,0,100000,25
119,"JoinHash","Semi",25,1,3,2,25,1,5,1,5,3,5,73338,"nation","n_regionkey","DATA","region","r_regionkey","REFERENCE",1,"No","Ascending","740de99e3d11c90f",1,1,0,0,25,5
120,"JoinHash","Semi",25,1,3,2,25,1,5,1,5,3,5,59508,"nation","n_regionkey","REFERENCE","region","r_regionkey","REFERENCE",1,"No","Ascending","740de99e3d11c90f",1,1,0,0,25,5
